"","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_TEMP_EQUIL","P_TYPE","S_RADIUS_EST","S_TYPE_TEMP","P_HABITABLE"
"304",-0.1570561920653,0.376192066816848,-1.35512461754886,"Terran",-0.312186738469061,"G","habitable"
"305",-0.263056725001621,0.250545851946631,-1.36596140950529,"Terran",-0.328743287367349,"M","habitable"
"306",-0.213643782287618,0.304933408942467,-1.35949467641058,"Superterran",-0.320404240028605,"K","habitable"
"307",-0.218660032623221,0.299258813560799,-1.3601052811111,"Superterran",-0.32126004375949,"M","habitable"
"308",-0.0710624783017412,0.484669921127313,-1.34853758758193,"Terran",-0.299673465809134,"M","habitable"
"309",0.168164358210245,0.757856341667919,-1.54219449695228,"Terran",-0.300210757562124,"K","habitable"
"310",-0.0161116509134214,0.55398833507626,-1.34432841076106,"Terran",-0.291677361723093,"G","habitable"
"311",-0.0125340023040631,0.666341541037767,-1.65307738059502,"Terran",-0.315178419817791,"M","habitable"
"312",-0.0776294977923782,0.634195171781642,-1.7206358021359,"Superterran",-0.327715631674934,"M","habitable"
"313",0.068829565349767,0.807832108590072,-1.75145687126772,"Terran",-0.311202860073798,"M","habitable"
"314",-0.115938608269522,0.629847667104559,-1.76870500074162,"Superterran",-0.334993560423448,"M","habitable"
"315",-0.0959687961623635,0.63211393876827,-1.7436474399593,"Terran",-0.331199714316689,"M","habitable"
"316",-0.00392900558808692,0.694066016910552,-1.69855303178451,"Superterran",-0.317424625191614,"M","habitable"
"317",0.0257450646464004,0.740464715390827,-1.72012948976414,"Terran",-0.314887122149584,"M","habitable"
"318",0.275706124952316,0.964213829275219,-1.44263952560445,"Superterran",-0.258593569552988,"M","habitable"
"319",-0.101912443517278,0.631439424681345,-1.75110536215032,"Terran",-0.332328882846487,"M","habitable"
"320",-0.0597725200772284,0.636221668694994,-1.69822936675809,"Terran",-0.324323179857181,"M","habitable"
"321",0.281194201411953,0.974546262775736,-1.34182740705464,"Superterran",-0.251971229524857,"G","habitable"
"322",-0.0558359010173311,0.552831783365815,-1.39255642211132,"Terran",-0.312339624926591,"M","habitable"
"323",-0.282559438688248,0.158660155852181,-1.40890834831754,"Terran",-0.359182458905949,"M","habitable"
"324",-0.0198472430834608,0.652880608840718,-1.42451989699153,"Terran",-0.301230350366609,"K","habitable"
"325",-0.165793292859337,0.361664670569491,-1.40048685216591,"Superterran",-0.335057671335758,"M","habitable"
"326",-0.153785518614478,0.423187424489572,-1.41477056342524,"Terran",-0.329653292784349,"K","habitable"
"327",-0.177920797906318,0.385890380842131,-1.41824944023206,"Superterran",-0.334304408637469,"M","habitable"
"328",-0.216470324038571,0.264916264936544,-1.37308321454186,"Superterran",-0.341077885684342,"M","habitable"
"329",0.0346514499854007,0.714385291217286,-1.38760912097072,"Superterran",-0.293339556308751,"M","habitable"
"330",0.286467986434971,0.979859082170244,-1.34082670287498,"Terran",-0.251099147034024,"G","habitable"
"331",-0.0663963303118256,0.890043193032428,-1.36401780705729,"Superterran",-0.295726961531912,"M","habitable"
"332",-0.0971971074163633,0.801771869925176,-1.36894687235928,"Superterran",-0.303932409078923,"M","habitable"
"333",0.435410916471253,1.14262687539994,-1.31048115710946,"Superterran",-0.225812551426273,"G","habitable"
"334",-0.282222991530906,0.26679371291674,-1.36518353619743,"Terran",-0.348058554094055,"M","habitable"
"335",0.321138385143983,1.08579254633312,-1.32261940629195,"Superterran",-0.241698433951664,"K","habitable"
"336",-0.11948697240219,0.734006207641333,-1.41829710785779,"Superterran",-0.308032348422773,"M","habitable"
"337",0.023799670874624,0.937908832418618,-1.3542032993193,"Terran",-0.283033721008585,"K","habitable"
"338",-0.36403839138088,0.0387345802653527,-1.41298379250744,"Superterran",-0.374868478274978,"M","habitable"
"339",0.158391896821793,1.00484931908211,-1.33990665289344,"Superterran",-0.264323045176052,"G","habitable"
"340",-0.172069620482924,0.603145763228514,-1.39346262592129,"Superterran",-0.322455530050323,"K","habitable"
"341",0.110886123814067,0.797160933333814,-1.58239384211916,"Superterran",-0.29431086633715,"K","habitable"
"342",-0.161273546847894,0.490479001442115,-1.70948421628109,"Terran",-0.345421877676564,"M","habitable"
"343",0.204300158488238,0.896358550693174,-1.58434065276801,"Terran",-0.286091809284992,"K","habitable"
"344",-0.093638368654182,0.495354656881989,-1.44157281125029,"Superterran",-0.309836030500907,"M","habitable"
"345",0.489835313804146,1.16202382487036,-1.47350473050077,"Superterran",-0.236395945023882,"G","habitable"
"346",0.222183428062297,0.924948092229134,-1.60020436849599,"Terran",-0.284798535767473,"M","habitable"
"347",-0.0904311316886294,0.570806020905824,-1.69106842855748,"Superterran",-0.334511330144417,"M","habitable"
"348",0.0434977225562286,0.722665689403757,-1.65625305214359,"Superterran",-0.313884744688806,"K","habitable"
"349",0.162011118921842,0.846580105268637,-1.59471052251397,"Superterran",-0.29511816401291,"K","habitable"
"350",0.238132079441382,0.943259702395359,-1.60275657654794,"Superterran",-0.283435440362035,"K","habitable"
"351",0.178941454229603,0.943345487538849,-1.67213374525472,"Superterran",-0.289825726265697,"M","habitable"
"352",-0.301861287380628,0.210107709181193,-1.37321985710794,"Terran",-0.335555274214767,"K","habitable"
"353",0.145591501099969,0.882364788569168,-1.52485142620902,"Terran",-0.282479895833347,"K","habitable"
"354",-0.186968723409541,0.358313750091337,-1.45886670026255,"Superterran",-0.341251520201217,"K","habitable"
"355",-0.270532040832834,0.255016611191075,-1.37962576430406,"Terran",-0.331610741792103,"K","habitable"
"356",0.362533180719566,1.16833292626208,-1.53571716239352,"Superterran",-0.253871054464546,"K","habitable"
"357",0.177497173964673,0.897243996845254,-1.47123452887376,"Terran",-0.275201285491478,"M","habitable"
"358",0.239342894135699,1.01736606308157,-1.62725286641874,"Terran",-0.277996685874493,"K","habitable"
"359",0.329509189891489,1.13450966161638,-1.54610798834934,"Terran",-0.258836031342745,"K","habitable"
"360",0.38792052698941,1.19974205195085,-1.51622002349465,"Superterran",-0.248831936768027,"M","habitable"
"361",0.968094026771285,1.4829598887059,-1.49683160897807,"Terran",-0.156365706466983,"G","habitable"
"362",1.19381771596571,1.64418474025131,-1.43167256791812,"Superterran",-0.118184650006713,"F","habitable"
"363",0.254273753336364,0.958008198468982,-1.60222719922489,"Terran",-0.28123470649735,"G","habitable"
"364",0.862841745522079,1.44687363069024,-1.45201243425106,"Superterran",-0.164106418932657,"G","habitable"
"365",1.26839060209794,1.68165148682894,-1.40851510294261,"Superterran",-0.107014966175194,"F","habitable"
"366",1.31875721968098,1.70695657283044,-1.39287452306019,"Superterran",-0.0994709481916604,"G","habitable"
"367",1.04004889727063,1.53819245816168,-1.46315753637017,"Terran",-0.144212181375949,"K","habitable"
"368",0.712583667229305,1.32698046176172,-1.44267661176366,"Superterran",-0.200123078744629,"K","habitable"
"369",0.182960430799056,0.894723065604636,-1.72064050644712,"Terran",-0.291680228925416,"G","habitable"
"370",1.16634886313195,1.63038389920467,-1.4402025984749,"Superterran",-0.122298992595298,"F","habitable"
"371",0.0153024032802658,0.661991744797855,-1.36704181479249,"Superterran",-0.271223270116317,"G","habitable"
"372",-0.265545046371372,0.193703986014359,-1.40181575143329,"Superterran",-0.345180594135875,"M","habitable"
"373",-0.320982425042629,0.0835192282897905,-1.3673736613026,"Superterran",-0.355348938237598,"M","habitable"
"374",-0.346513973232226,0.036950374203772,-1.36682742242665,"Terran",-0.362343230281108,"M","habitable"
"375",-0.238838638787678,0.241372347018904,-1.39856073927011,"Superterran",-0.337287024920576,"K","habitable"
"376",-0.205952950561384,0.29332988187527,-1.36983467817378,"Superterran",-0.323836954234175,"K","habitable"
"377",-0.0621442216944058,0.556754834726935,-1.37702499077968,"Terran",-0.285061745016803,"K","habitable"
"378",-0.0504691021297159,0.576928220549355,-1.37316120275292,"Superterran",-0.281242614247267,"M","habitable"
"379",-0.224504430387369,0.395174645092165,-1.52710423632912,"Terran",-0.331496615070543,"K","habitable"
"380",-0.0876925438192411,0.547563838882917,-1.41713795372975,"Terran",-0.292171818958636,"K","habitable"
"381",0.0497417564058283,0.726152753223843,-1.47077399215451,"Superterran",-0.29920634805739,"K","habitable"
"382",-0.149121501125917,0.418026487185386,-1.38402254515901,"Terran",-0.318376203241432,"K","habitable"
"383",-0.244750936297508,0.267573737305332,-1.43857794543411,"Terran",-0.351139438450542,"M","habitable"
"384",0.168676971871553,0.85155061320706,-1.40819873190881,"Terran",-0.282461822231013,"K","habitable"
"385",-0.0954453876448084,0.654614288158421,-1.75267361171749,"Terran",-0.331780461110722,"M","habitable"
"386",0.158547869064959,0.890840432270664,-1.60878872579635,"Superterran",-0.293620769788469,"K","habitable"
"387",0.0644454279980728,0.802452500756694,-1.6080076699947,"Terran",-0.305335539838573,"K","habitable"
"388",0.0567655683266473,0.734591612103494,-1.46908724384691,"Terran",-0.298310138885924,"K","habitable"
"389",-0.0826333979700347,0.567108738443373,-1.50256350618604,"Superterran",-0.316096866875851,"M","habitable"
"390",-0.0555491739828495,0.545672982657488,-1.39114096216802,"Superterran",-0.30780160174209,"K","habitable"
"391",0.376717575847746,1.05528873084318,-1.69845769585411,"Superterran",-0.288037216897028,"K","habitable"
"392",-0.15918246128249,0.49260604360664,-1.71000999553102,"Superterran",-0.345299494845039,"K","habitable"
"393",0.372980426641634,1.05055997886913,-1.77088849286791,"Terran",-0.300537324243036,"K","habitable"
"394",0.750976762488364,1.43197851577703,-1.77393617731918,"Terran",-0.259336804648269,"K","habitable"
"395",0.256342802380152,0.928269561906346,-1.75754535402994,"Terran",-0.31034814223557,"K","habitable"
"396",0.676312648797879,1.36859306776827,-1.80558916496995,"Superterran",-0.275022939483499,"K","habitable"
"397",0.881384253017414,1.4641985842888,-1.50688119931649,"Terran",-0.182383418926999,"G","habitable"
"398",0.670804141544974,1.36281759306132,-1.80495900143969,"Terran",-0.27548628021434,"M","habitable"
"399",0.581089137255967,1.26875458936258,-1.79469576292076,"Terran",-0.283032537983665,"M","habitable"
"400",0.217174401093999,0.887202880761407,-1.75306455789121,"Terran",-0.313642739999457,"K","habitable"
"401",-0.123192272940909,0.524419921737222,-1.54851470290273,"Superterran",-0.317228039152193,"M","habitable"
"402",0.241487118868558,0.921143246691505,-1.40542729774876,"Superterran",-0.257944336944686,"M","habitable"
"403",0.373964664345798,1.06271340407301,-1.3463539588791,"Superterran",-0.236396504117371,"G","habitable"
"404",0.45106118540711,1.14510145391873,-1.31197568822259,"Terran",-0.223856545429186,"M","habitable"
"405",0.569616731085388,1.25709709217579,-1.76004004287667,"Superterran",-0.278420762514855,"M","habitable"
"406",-0.198960857266502,0.429514753683236,-1.54350199212075,"Superterran",-0.329487646347897,"M","habitable"
"407",0.401175695991422,1.09179206807382,-1.33422023095106,"Terran",-0.231970555864432,"M","habitable"
"408",0.0188904807082247,0.683268662108661,-1.50468582937328,"Terran",-0.294150285127996,"G","habitable"
"409",-0.0950489035810125,0.559671355065166,-1.55037661667988,"Superterran",-0.3126743490366,"M","habitable"
"410",0.644670910357788,1.33561771043078,-1.78400081402547,"Superterran",-0.274679143790422,"M","habitable"
"411",-0.365637082752465,0.147225302040955,-1.75200544095861,"Terran",-0.402447415304358,"G","habitable"
"412",0.348976513010354,1.01913828087344,-1.36772478527147,"Terran",-0.246630268864713,"G","habitable"
"413",0.32715173393267,0.99250947301026,-1.37946097454065,"Superterran",-0.251389029148206,"M","habitable"
"414",-0.273365348968373,0.259807714050407,-1.70238667835714,"Superterran",-0.382328125186559,"G","habitable"
"415",0.40099963028588,1.04083152322945,-1.79604708979807,"Terran",-0.31054169165532,"M","habitable"
"416",-0.469584399500158,-0.233844887912116,-1.67039985252103,"Terran",-0.424556464496623,"M","habitable"
"417",0.575824937768117,1.24476001118543,-1.80446525473338,"Superterran",-0.289315302125881,"M","habitable"
"418",-0.441846336107124,-0.0952708973760135,-1.8143679845915,"Terran",-0.423338575517606,"M","habitable"
"419",-0.20068976425083,0.338978855477176,-1.76707462216177,"Superterran",-0.38359572283708,"K","habitable"
"420",0.168966853269549,0.799505237822129,-1.46452427311409,"Terran",-0.285880279889822,"G","habitable"
"421",-0.0974809816943041,0.802204733766523,-1.38666817257596,"Terran",-0.305644286907543,"K","habitable"
"422",-0.0823373277081255,0.844927270332898,-1.37591825486304,"Superterran",-0.300854648085266,"M","habitable"
"423",-0.164475720577021,0.35025898946952,-1.45490180463201,"Terran",-0.325683234533009,"M","habitable"
"424",-0.0981795051843108,0.452239801783574,-1.46347868153262,"Superterran",-0.328797641575775,"K","habitable"
"425",-0.443525447125573,-0.205398806298488,-1.63477826839535,"Terran",-0.414954146571219,"K","habitable"
"426",-0.132160307234771,0.387239078307366,-1.48083190413853,"Terran",-0.337511179436409,"K","habitable"
"427",-0.300861761849959,0.0645357888090166,-1.56698389936017,"Terran",-0.380770503031849,"K","habitable"
"428",-0.33121387527959,-0.0337538038887492,-1.63099058258878,"Terran",-0.394104600559696,"M","habitable"
"429",-0.0969199770263083,0.484779370539762,-1.41135512781886,"Terran",-0.304071449010824,"M","habitable"
"430",-0.334401935020355,0.00037792936957004,-1.58411210282054,"Superterran",-0.389371052493233,"K","habitable"
"431",0.157394082704372,0.742952381680778,-1.41555300956169,"Subterran",-0.293878867153319,"M","habitable"
"432",-0.0638414457381153,0.39469094310099,-1.49087345557146,"Subterran",-0.331740760156681,"K","habitable"
"433",0.238409840780198,0.917008346383688,-1.41611770730721,"Superterran",-0.277809560780403,"K","habitable"
"434",-0.385834188988117,-0.215147291935145,-1.39502461294997,"Subterran",-0.387460821602583,"M","habitable"
"435",-0.124129536950683,0.293439339258641,-1.39231279717602,"Subterran",-0.33238786506654,"M","habitable"
"436",-0.112775450951626,0.276655044105229,-1.48272483066325,"Subterran",-0.34205818850688,"K","habitable"
"437",-0.361531608849734,-0.323380791917603,-1.44130127223032,"Superterran",-0.394506865548256,"M","habitable"
"438",-0.54455385091283,-0.764749427160029,-1.41060849999294,"Subterran",-0.433066601437804,"K","habitable"
"439",-0.0579234541676771,0.54223457443122,-1.3753010563564,"Superterran",-0.284070636912193,"M","habitable"
"440",-0.457448413824793,-0.554746000112461,-1.42532894250327,"Subterran",-0.4147303228065,"M","habitable"
"441",-0.321141501264085,-0.080576881773938,-1.51577418618069,"Terran",-0.367490876899675,"M","habitable"
"442",-0.300735312415179,-0.131336322616619,-1.56131204823529,"Superterran",-0.387040635506776,"K","habitable"
"443",-0.501167018516028,-0.489436555326506,-1.60322916412907,"Terran",-0.424915520212755,"K","habitable"
"444",-0.46955236938278,-0.435771684549302,-1.58915141706116,"Terran",-0.414388392538905,"K","habitable"
"445",-0.177785130605343,0.536158462122912,-1.42557700294512,"Terran",-0.328869664674872,"M","habitable"
"446",-0.449045346808656,-0.386691802927019,-1.57901234470637,"Superterran",-0.407908217440712,"K","habitable"
"447",-0.124738088501455,0.33757721226298,-1.45694515484267,"Superterran",-0.333729529063895,"M","habitable"
"448",-0.464364775469284,-0.372719452388051,-1.58301158776475,"Terran",-0.413985090738258,"K","habitable"
"449",-0.264046977633727,0.262581852499281,-1.47296556775103,"Terran",-0.354489815981576,"M","habitable"
"450",-0.415376667523956,-0.217355279868659,-1.55609961905485,"Superterran",-0.39943540532084,"M","habitable"
"451",-0.0556913741164443,0.564539794914916,-1.39275051045416,"Terran",-0.290759615507742,"K","habitable"
"452",-0.432072093858483,-0.248337805388548,-1.7983904324085,"Terran",-0.416575285637603,"K","habitable"
"453",-0.443575591463589,-0.243903071543566,-1.76586186012047,"Superterran",-0.412958355007047,"K","habitable"
"454",-0.449651767325009,-0.261776712237319,-1.78203834268058,"Superterran",-0.418367655267433,"K","habitable"
